movie_id,title,industry,release_date,release_year,release_weekday,genre,languages,num_languages,weekend1_collection_cr,worldwide_collection_cr,india_net_cr,india_gross_cr,overseas_cr
5902,Naane Varuvean,Tamil,29-09-22,2022,3,Action,Tamil|Telugu,2,14.12,35.6,25.02,29.6,6
7474,Trigger,Tamil,23-09-22,2022,4,Action|Thriller,Tamil,1,,,,,
7429,Sinam,Tamil,16-09-22,2022,4,Action|Thriller,Tamil,1,,,,,
7395,Vendhu Thanindhathu Kaadu,Tamil,15-09-22,2022,3,Action|Drama|Musical,Tamil|Telugu,2,24.28,54.5,35.93,41,13.5
97,Brahmastra Part One: Shiva,Hindi,09-09-22,2022,4,Action|Fantasy|Sci-Fi|Superhero,Hindi|Kannada|Malayalam|Tamil|Telugu,5,124.49,431,267.2,315.5,115.5
6263,Oke Oka Jeevitham,Telugu,09-09-22,2022,4,Drama|Musical|Sci-Fi,Tamil|Telugu,2,5.66,21.8,12.58,14.8,7
7241,Captain,Tamil,08-09-22,2022,3,Action|Adventure|Thriller,Tamil|Telugu,2,4.71,7.88,5.88,6.88,1
7367,Natchathiram Nagargiradhu,Tamil,31-08-22,2022,2,Drama|Political|Romantic,Tamil,1,2.27,3.94,2.94,3.44,0.5
5848,Cobra,Tamil,31-08-22,2022,2,Thriller,Tamil|Telugu,2,35.68,58.86,43.47,50.86,8
7345,Diary,Tamil,26-08-22,2022,4,Crime|Drama|Thriller,Tamil,1,1.75,4.5,3.3,3.87,0.63
5915,Liger,Telugu,25-08-22,2022,3,Action,Hindi|Kannada|Malayalam|Tamil|Telugu,5,35.42,56.18,41.17,48.58,7.6
7010,Thiruchitrambalam,Tamil,18-08-22,2022,3,Comedy|Romantic,Tamil|Telugu,2,37.76,117.2,77.11,90.3,26.9
6350,Viruman,Tamil,12-08-22,2022,4,Drama,Tamil,1,23.65,63.77,47.24,55.27,8.5
5271,Laal Singh Chaddha,Hindi,11-08-22,2022,3,Comedy|Drama,Hindi|Tamil|Telugu,3,37.96,133.5,61.36,72.5,61
7274,Kuruthi Aattam,Tamil,05-08-22,2022,4,Action|Thriller,Tamil,1,,,,,
7267,DC League of Super-Pets,English|Hindi|Tamil|Telugu,05-08-22,2022,4,Action|Adventure|Animation,English|Hindi|Tamil|Telugu,4,,,,,
6892,Sita Ramam,Telugu,05-08-22,2022,4,Drama|Romantic,Hindi|Malayalam|Tamil|Telugu,4,17.2,94.28,65.49,77.28,17
7264,Bullet Train,English,04-08-22,2022,3,Action|Thriller,English|Hindi|Tamil|Telugu,4,0.7,0.85,3.49,4.12,0.85
7242,Gulu Gulu,Tamil,29-07-22,2022,4,Comedy|Drama,Tamil,1,1.6,2.1,7.61,8.98,0.2
5920,Vikrant Rona,Kannada,28-07-22,2022,3,Action|Adventure|Fantasy|Thriller,Hindi|Kannada|Malayalam|Tamil|Telugu,5,53.51,100.35,80.14,94.75,5.6
7211,The Legend,Hindi|Tamil|Telugu,28-07-22,2022,3,Action|Sci-Fi,Hindi|Tamil|Telugu,3,,,,,
2030,Shamshera,Hindi,22-07-22,2022,4,Action,Hindi|Tamil|Telugu,3,31.75,60.75,40.45,47.75,13
7222,Maha,Tamil|Telugu,22-07-22,2022,4,Crime|Mystery|Thriller,Tamil|Telugu,2,,,,,
7221,Dejavu,Tamil,22-07-22,2022,4,Drama,Tamil,1,,,,,
7198,My Dear Bootham,Tamil|Telugu,15-07-22,2022,4,Comedy|Drama,Tamil|Telugu,2,,,,,
7197,Gargi,Kannada|Tamil|Telugu,15-07-22,2022,4,Drama|Thriller,Kannada|Tamil|Telugu,3,,,,,
7072,Iravin Nizhal,Tamil,15-07-22,2022,4,Mystery|Thriller,Tamil,1,,,,,
6703,The Warriorr,Telugu,14-07-22,2022,3,Action|Thriller,Tamil|Telugu,2,21.98,31.5,26.45,30,1.5
6403,Thor: Love And Thunder,English,07-07-22,2022,3,Superhero,English|Hindi|Kannada|Tamil|Telugu,5,64.8,6295,104.74,125.75,3455
7148,Yaanai,Tamil,01-07-22,2022,4,Action|Drama|Romantic,Tamil|Telugu,2,7.2,21.8,16.9,19.8,2
5222,Rocketry: The Nambi Effect,Tamil,01-07-22,2022,4,Biography|Biopic|Drama,Hindi|Malayalam|Tamil|Telugu,4,8.7,45.25,34.4,40.25,5
7154,D Block,Tamil,01-07-22,2022,4,Action|Thriller,Tamil,1,,,,,
5912,Maamanithan,Tamil,24-06-22,2022,4,Drama|Romantic,Tamil,1,,,,,
7093,Veetla Vishesham,Tamil,17-06-22,2022,4,Comedy|Drama,Tamil,1,3.65,9.6,7.4,8.6,1
5683,Jurassic World: Dominion,English,10-06-22,2022,4,Adventure|Fantasy,English|Hindi|Tamil|Telugu,4,36.15,8400,69.23,83,5200
5786,Ante Sundaraniki,Telugu,10-06-22,2022,4,Comedy,Malayalam|Tamil|Telugu,3,17.2,36.5,21.6,25.5,11
6249,777 Charlie,Kannada,10-06-22,2022,4,Adventure|Comedy|Drama,Hindi|Kannada|Malayalam|Tamil|Telugu,5,24.15,102.75,84.79,96.95,5.8
5361,Samrat Prithviraj,Hindi,03-06-22,2022,4,Action|Biopic|Historical,Hindi|Tamil|Telugu,3,39.4,90.55,68.25,80.55,10
5770,Vikram,Tamil,03-06-22,2022,4,Action|Thriller,Hindi|Tamil|Telugu,3,94.65,414.43,247.32,289.43,125
6855,Top Gun: Maverick,English,27-05-22,2022,4,Action|Thriller,English|Hindi|Tamil|Telugu,4,12.74,12250,41.84,51.04,12199
6979,Nenjuku Needhi,Tamil,20-05-22,2022,4,Drama|Thriller,Tamil,1,5.6,12,10.61,11.1,0.9
6493,Don,Tamil,13-05-22,2022,4,Action|Comedy,Tamil|Telugu,2,31.3,114,77.86,90.65,23.35
6404,Doctor Strange In The Multiverse Of Madness,English,06-05-22,2022,4,Superhero,English|Hindi|Kannada|Tamil|Telugu,5,79.5,8000,131.14,158.7,4500
5914,Kaathuvaakula Rendu Kaadhal,Tamil,28-04-22,2022,3,Drama|Romantic,Tamil|Telugu,2,22.15,52.5,41.79,42.5,10
5269,KGF Chapter 2,Kannada,14-04-22,2022,3,Drama|Thriller,Hindi|Kannada|Malayalam|Tamil|Telugu,5,380.15,1215,859.7,1000.85,214.15
6148,Beast,Tamil,13-04-22,2022,2,Action|Thriller,Hindi|Kannada|Tamil|Telugu,4,112.3,216.58,130.25,151.58,65
6383,Fantastic Beasts: The Secrets of Dumbledore,English,08-04-22,2022,4,Fantasy,English|Hindi|Tamil|Telugu,4,,,,,
6868,Manmatha Leelai,Tamil,01-04-22,2022,4,Comedy|Romantic,Tamil,1,2.24,3,3.05,3.6,0.2
5270,RRR,Telugu,25-03-22,2022,4,Action|Period,Hindi|Kannada|Malayalam|Tamil|Telugu,5,324,1230,782.2,915.85,314.15
6756,James,Kannada,17-03-22,2022,3,Action|Thriller,Kannada|Malayalam|Tamil|Telugu,4,50.7,94.2,76.25,89.2,5
5702,Radhe Shyam,Telugu,11-03-22,2022,4,Romantic,Hindi|Kannada|Malayalam|Tamil|Telugu,5,90,149.5,104.38,123.2,26.3
6131,Etharkkum Thunindhavan,Tamil,10-03-22,2022,3,Action|Thriller,Hindi|Tamil|Telugu,3,30.61,71.4,49.1,57.4,14
5682,The Batman,English,04-03-22,2022,4,Crime|Drama,English|Hindi|Tamil|Telugu,4,22.2,1900,36.52,43.09,900
5858,Hey Sinamika,Tamil,03-03-22,2022,3,Comedy|Drama|Romantic,Tamil|Telugu,2,3.2,3.75,4.13,4.87,0
5856,Valimai,Tamil,24-02-22,2022,3,Action|Thriller,Hindi|Kannada|Tamil|Telugu,4,79.3,164.5,106.1,123.5,41
6647,Uncharted,English,18-02-22,2022,4,Action|Adventure,English|Hindi|Tamil|Telugu,4,5.17,1100,8.42,10.8,670
6735,FIR,Tamil,11-02-22,2022,4,Action|Thriller,Tamil|Telugu,2,4.96,10.5,8.84,9,1.5
6186,Veerame Vaagai Soodum,Tamil,04-02-22,2022,4,Action|Thriller,Kannada|Tamil|Telugu,3,6.86,8.5,12.98,15.32,0.55
6689,Kombu Vatcha Singamda,Tamil,13-01-22,2022,3,Action|Drama,Tamil,1,,,,,
6688,Enna Solla Pogirai,Tamil,13-01-22,2022,3,Comedy|Romantic,Tamil,1,,,,,
6687,Naai Sekar,Tamil,13-01-22,2022,3,Comedy|Drama|Romantic,Tamil,1,,,,,
7883,Malikappuram,Malayalam,30-12-22,2022,4,Action|Adventure|Drama,Malayalam,1,2.29,52.4,35.48,41.9,10.5
7837,Kaapa,Malayalam,22-12-22,2022,3,Action|Thriller,Malayalam,1,5.1,18.3,11.52,13.59,4.71
5693,Avatar: The Way of Water,English,16-12-22,2022,4,Animation|Sci-Fi,English|Hindi|Kannada|Malayalam|Tamil|Telugu,6,128.8,17380,391.4,477.5,16902.5
7690,Gold,Malayalam,01-12-22,2022,3,Comedy|Drama|Romantic,Malayalam|Tamil,2,4.42,11.3,5.33,6.3,5
7733,Aanaparambile World Cup,Malayalam,25-11-22,2022,4,Drama,Malayalam,1,,,,,
7695,Adrishyam,Malayalam,18-11-22,2022,4,Drama|Suspense|Thriller,Malayalam,1,,,,,
6586,Yashoda,Telugu,11-11-22,2022,4,Drama|Thriller,Hindi|Malayalam|Tamil|Telugu,4,10.28,32.13,20.2,23.63,8.5
7659,Mukundan Unni Associates,Malayalam,11-11-22,2022,4,Comedy|Romantic,Malayalam,1,0.42,0.5,2.3,2.71,0
7620,Kooman,Malayalam,04-11-22,2022,4,Drama|Mystery|Thriller,Malayalam,1,2.47,14.05,8.52,10.05,4
7621,Saturday Night,Malayalam,04-11-22,2022,4,Comedy|Drama|Romantic,Malayalam,1,1.31,1.55,1.4,1.55,0
7609,Jaya Jaya Jaya Jaya Hey,Malayalam,28-10-22,2022,4,Comedy|Drama|Family,Malayalam,1,3.85,43.2,26.36,31.1,12.1
7587,Ginna,Telugu,21-10-22,2022,4,Action|Comedy|Romantic,Hindi|Malayalam|Telugu,3,0.2,0.24,0.36,0.42,0.01
7585,Padavettu,Malayalam,21-10-22,2022,4,Action|Drama,Malayalam,1,1.38,4.1,2.76,3.25,0.85
6492,Monster,Malayalam,21-10-22,2022,4,Action|Thriller,Malayalam,1,3.75,6.97,5.19,6.12,0.85
7399,Rorschach,Malayalam,07-10-22,2022,4,Action|Psychological|Thriller,Malayalam,1,8.75,39.13,19,22.42,16.71
7011,Kantara,Kannada,30-09-22,2022,4,Action|Thriller,Hindi|Kannada|Malayalam|Tamil|Telugu,5,30.27,407.82,309.64,363.82,44
6177,Ponniyin Selvan - Part 1,Tamil,30-09-22,2022,4,Drama|Historical,Hindi|Malayalam|Tamil|Telugu,4,101.1,488.36,266.54,313.36,175
7503,Mei Hoom Moosa,Malayalam,30-09-22,2022,4,Comedy|Suspense|Thriller,Malayalam,1,1.3,3.28,2.96,3.28,0
7464,Chattambi,Malayalam,23-09-22,2022,4,Drama|Thriller,Malayalam,1,,,,,
7435,Kotthu,Malayalam,16-09-22,2022,4,Drama|Political|Thriller,Malayalam,1,,,,,
7436,Visudha Mejo,Malayalam,16-09-22,2022,4,Drama|Romantic,Malayalam,1,,,,,
97,Brahmastra Part One: Shiva,Hindi,09-09-22,2022,4,Action|Fantasy|Sci-Fi|Superhero,Hindi|Kannada|Malayalam|Tamil|Telugu,5,124.49,431,267.2,315.5,115.5
7397,Oru Thekkan Thallu Case,Malayalam,08-09-22,2022,3,Adventure|Mystery|Thriller,Malayalam,1,2.02,3.3,2.6,3.05,0.25
6205,Ottu,Malayalam,08-09-22,2022,3,Drama|Thriller,Malayalam,1,1.17,2,1.53,1.8,0.2
7398,Pathonpatham Noottandu,Malayalam,08-09-22,2022,3,Action|Drama|Period,Malayalam,1,4.36,7.1,8.09,9.55,0.3
7371,Palthu Janwar,Malayalam,02-09-22,2022,4,Comedy|Drama,Malayalam,1,2.22,10,6.46,7.62,2.38
7337,Theerppu,Malayalam,25-08-22,2022,3,Drama|Thriller,Malayalam,1,1.02,2,1.45,1.72,0.28
5915,Liger,Telugu,25-08-22,2022,3,Action,Hindi|Kannada|Malayalam|Tamil|Telugu,5,35.42,56.18,41.17,48.58,7.6
7290,Thallumaala,Malayalam,12-08-22,2022,4,Action|Comedy,Malayalam,1,10.1,40,22.78,26.65,13.35
7289,Nna Thaan Case Kodu,Malayalam,11-08-22,2022,3,Crime|Drama,Malayalam,1,6.25,31.94,20.29,23.94,8
6892,Sita Ramam,Telugu,05-08-22,2022,4,Drama|Romantic,Hindi|Malayalam|Tamil|Telugu,4,17.2,94.28,65.49,77.28,17
7258,Paappan,Malayalam,29-07-22,2022,4,Drama,Malayalam,1,7.49,28.2,16.6,19.6,8.6
5920,Vikrant Rona,Kannada,28-07-22,2022,3,Action|Adventure|Fantasy|Thriller,Hindi|Kannada|Malayalam|Tamil|Telugu,5,53.51,100.35,80.14,94.75,5.6
7215,Malayankunju,Malayalam,22-07-22,2022,4,Drama|Thriller,Malayalam,1,3.95,10,8.49,10.02,3.45
7213,Mahaveeryar,Malayalam,21-07-22,2022,3,Drama|Fantasy,Malayalam,1,,,,,
7194,Elaveezhapoonchira,Malayalam,15-07-22,2022,4,Crime|Mystery|Thriller,Malayalam,1,,,,,
7136,Kaduva,Malayalam,07-07-22,2022,3,Action|Drama|Thriller,Hindi|Malayalam|Tamil|Telugu,4,10.1,44.93,20.54,24.23,20.7
7159,Ullasam,Malayalam,01-07-22,2022,4,Comedy|Romantic,Malayalam,1,,,,,
5222,Rocketry: The Nambi Effect,Tamil,01-07-22,2022,4,Biography|Biopic|Drama,Hindi|Malayalam|Tamil|Telugu,4,8.7,45.25,34.4,40.25,5
7108,Priyan Ottathilaanu,Malayalam,24-06-22,2022,4,Comedy|Drama,Malayalam,1,,,,,
7097,Heaven,Malayalam,17-06-22,2022,4,Crime|Thriller,Malayalam,1,,,,,
6249,777 Charlie,Kannada,10-06-22,2022,4,Adventure|Comedy|Drama,Hindi|Kannada|Malayalam|Tamil|Telugu,5,24.15,102.75,84.79,96.95,5.8
5786,Ante Sundaraniki,Telugu,10-06-22,2022,4,Comedy,Malayalam|Tamil|Telugu,3,17.2,36.5,21.6,25.5,11
5825,Major,Telugu,03-06-22,2022,4,Biography,Hindi|Malayalam|Telugu,3,22.64,58.2,41.03,45.2,13
7014,Kuttavum Shikshayum,Malayalam,27-05-22,2022,4,Crime|Drama,Malayalam,1,,,,,
7013,John Luther,Malayalam,27-05-22,2022,4,Crime|Thriller,Malayalam,1,,,,,
6987,Jack N Jill,Malayalam,20-05-22,2022,4,Comedy|Sci-Fi,Malayalam,1,,,,,
6970,Jo & Jo,Malayalam,13-05-22,2022,4,Comedy|Drama,Malayalam,1,,,,,
6702,CBI 5: The Brain,Malayalam,01-05-22,2022,6,Thriller,Malayalam|Tamil,2,3.75,31.3,13.81,16.3,15
6925,Makal,Malayalam,29-04-22,2022,4,Drama,Malayalam,1,,,,,
6912,Jana Gana Mana,Malayalam,28-04-22,2022,3,Action|Thriller,Malayalam,1,7.35,48.8,25.63,30.1,18.7
5269,KGF Chapter 2,Kannada,14-04-22,2022,3,Drama|Thriller,Hindi|Kannada|Malayalam|Tamil|Telugu,5,380.15,1215,859.7,1000.85,214.15
5270,RRR,Telugu,25-03-22,2022,4,Action|Period,Hindi|Kannada|Malayalam|Tamil|Telugu,5,324,1230,782.2,915.85,314.15
6756,James,Kannada,17-03-22,2022,3,Action|Thriller,Kannada|Malayalam|Tamil|Telugu,4,50.7,94.2,76.25,89.2,5
5702,Radhe Shyam,Telugu,11-03-22,2022,4,Romantic,Hindi|Kannada|Malayalam|Tamil|Telugu,5,90,149.5,104.38,123.2,26.3
5991,Bheeshma Parvam,Malayalam,03-03-22,2022,3,Crime|Thriller,Malayalam,1,21.9,88.2,43.78,51.7,36.5
6790,Member Rameshan 9aam Ward,Malayalam,25-02-22,2022,4,Comedy|Drama,Malayalam,1,0.27,0.49,0.48,0.49,0
6791,Upacharapoorvam Gunda Jayan,Malayalam,25-02-22,2022,4,Comedy|Drama,Malayalam,1,0.39,0.63,0.55,0.63,0
5809,Aaraattu,Malayalam,18-02-22,2022,4,Action|Comedy,Malayalam,1,9.26,20.15,11.24,13.15,7
6705,Kallan D`Souza,Malayalam,11-02-22,2022,4,Action|Comedy,Malayalam,1,0.15,0.17,0.15,0.17,0
6751,Archana 31 Not Out,Malayalam,11-02-22,2022,4,Comedy|Drama,Malayalam,1,0.09,0.1,0.19,0.22,0
6513,Hridayam,Malayalam,21-01-22,2022,4,Drama|Romantic,Malayalam,1,5.95,53.1,26.06,30.6,22.5
6699,Sathyam Mathrame Bodhippikku,Malayalam,14-01-22,2022,4,Crime|Thriller,Malayalam,1,,,,,
6698,Meppadiyan,Malayalam,14-01-22,2022,4,Drama|Thriller,Malayalam,1,,,,,
6682,Super Sharanya,Malayalam,07-01-22,2022,4,Comedy|Drama,Malayalam,1,,,,,
7903,Padavipoorva,Kannada,30-12-22,2022,4,Comedy|Drama|Romantic,Kannada,1,,,,,
7806,Dwipatra,Kannada,30-12-22,2022,4,Drama|Thriller,Kannada,1,,,,,
7902,Once Upon a Time in Jamaligudda,Kannada,30-12-22,2022,4,Adventure|Drama|Period,Kannada,1,,,,,
7763,Vedha,Kannada,23-12-22,2022,4,Action|Drama,Kannada,1,4.05,11.34,12.3,10.84,0.5
7798,Vijayanand,Kannada|Malayalam|Tamil|Telugu,09-12-22,2022,4,Biography|Drama,Kannada|Malayalam|Tamil|Telugu,4,,,,,
7758,Raymo,Kannada,25-11-22,2022,4,Drama|Romantic,Kannada,1,,,,,
7760,Triple Riding,Kannada,25-11-22,2022,4,Romantic|Thriller,Kannada,1,,,,,
7675,Dilpasand,Kannada,11-11-22,2022,4,Comedy|Drama|Romantic,Kannada,1,,,,,
7617,Banaras,Hindi|Kannada|Tamil|Telugu,04-11-22,2022,4,Mystery|Romantic,Hindi|Kannada|Tamil|Telugu,4,,,,,
6584,Gandhada Gudi,Kannada,28-10-22,2022,4,Adventure|Drama|Thriller,Kannada,1,13.55,29.32,29.49,34.8,0
7581,Head Bush,Kannada,21-10-22,2022,4,Action|Biography|Crime|Drama,Kannada,1,3.05,6.15,5.2,6.15,0
7495,Thothapuri Chapter 1,Kannada,30-09-22,2022,4,Comedy,Kannada,1,,,,,
7011,Kantara,Kannada,30-09-22,2022,4,Action|Thriller,Hindi|Kannada|Malayalam|Tamil|Telugu,5,30.27,407.82,309.64,363.82,44
7480,Guru Shishyaru,Kannada,23-09-22,2022,4,Drama|Sports,Kannada,1,2.98,6.47,5.53,6.47,0
7446,Monsoon Raaga,Kannada,16-09-22,2022,4,Drama|Romantic,Kannada,1,,,,,
7411,Lucky Man,Kannada,09-09-22,2022,4,Drama|Romantic,Kannada,1,3.5,9.7,7.78,9.1,0.6
97,Brahmastra Part One: Shiva,Hindi,09-09-22,2022,4,Action|Fantasy|Sci-Fi|Superhero,Hindi|Kannada|Malayalam|Tamil|Telugu,5,124.49,431,267.2,315.5,115.5
5915,Liger,Telugu,25-08-22,2022,3,Action,Hindi|Kannada|Malayalam|Tamil|Telugu,5,35.42,56.18,41.17,48.58,7.6
7296,Gaalipata 2,Kannada,12-08-22,2022,4,Comedy|Drama|Romantic,Kannada,1,13,38.5,32.13,37.7,0.8
5920,Vikrant Rona,Kannada,28-07-22,2022,3,Action|Adventure|Fantasy|Thriller,Hindi|Kannada|Malayalam|Tamil|Telugu,5,53.51,100.35,80.14,94.75,5.6
7207,Petromax,Kannada,15-07-22,2022,4,Drama,Kannada,1,,,,,
7197,Gargi,Kannada|Tamil|Telugu,15-07-22,2022,4,Drama|Thriller,Kannada|Tamil|Telugu,3,,,,,
7144,Bairagee,Kannada,01-07-22,2022,4,Action|Drama,Kannada,1,0.85,1,3.6,4.25,0
6249,777 Charlie,Kannada,10-06-22,2022,4,Adventure|Comedy|Drama,Hindi|Kannada|Malayalam|Tamil|Telugu,5,24.15,102.75,84.79,96.95,5.8
7003,Twenty One Hours,Kannada,20-05-22,2022,4,Mystery|Thriller,Kannada,1,,,,,
6937,Avatara Purusha,Kannada,06-05-22,2022,4,Action|Fantasy|Thriller,Kannada,1,1.98,3.75,3.22,3.75,0
5269,KGF Chapter 2,Kannada,14-04-22,2022,3,Drama|Thriller,Hindi|Kannada|Malayalam|Tamil|Telugu,5,380.15,1215,859.7,1000.85,214.15
6148,Beast,Tamil,13-04-22,2022,2,Action|Thriller,Hindi|Kannada|Tamil|Telugu,4,112.3,216.58,130.25,151.58,65
6863,Home Minister,Kannada,01-04-22,2022,4,Action|Drama,Kannada,1,0.79,1.05,1.17,1.38,0
5270,RRR,Telugu,25-03-22,2022,4,Action|Period,Hindi|Kannada|Malayalam|Tamil|Telugu,5,324,1230,782.2,915.85,314.15
6756,James,Kannada,17-03-22,2022,3,Action|Thriller,Kannada|Malayalam|Tamil|Telugu,4,50.7,94.2,76.25,89.2,5
6780,Ek Love Ya,Kannada,24-02-22,2022,3,Drama|Romantic,Kannada,1,2.72,3.4,3.59,4.24,0
5856,Valimai,Tamil,24-02-22,2022,3,Action|Thriller,Hindi|Kannada|Tamil|Telugu,4,79.3,164.5,106.1,123.5,41
6766,By Two Love,Kannada,18-02-22,2022,4,Drama|Romantic,Kannada,1,0.14,0.17,0.54,0.64,0
6746,Love Mocktail 2,Kannada,11-02-22,2022,4,Drama|Romantic,Kannada,1,7.39,16.05,13.78,16.05,0
6186,Veerame Vaagai Soodum,Tamil,04-02-22,2022,4,Action|Thriller,Kannada|Tamil|Telugu,3,6.86,8.5,12.98,15.32,0.55
7841,Tu Jhoothi Main Makkar,Hindi,08-03-23,2023,2,Comedy|Romantic,Hindi,1,70.24,223,147.28,175,48
6685,Selfiee,Hindi,24-02-23,2023,4,Comedy|Drama,Hindi,1,10.3,24.6,17.03,20.1,4.5
6420,Shehzada,Hindi,17-02-23,2023,4,Action|Drama,Hindi,1,20.2,47.8,32.02,37.8,10
6036,Pathaan,Hindi,25-01-23,2023,2,Action,Hindi|Tamil|Telugu,3,280.75,1055,543.09,657.5,397.5
9375,Bubblegum,Telugu,29-12-23,2023,4,Drama|Romantic,Telugu,1,0,2.35,2.01,2.35,0
6268,Devil: The British Secret Agent,Telugu,29-12-23,2023,4,Historical|Mystery,Telugu,1,8.25,22.8,17.65,20.8,2
5806,Salaar: Cease Fire - Part 1,Telugu,22-12-23,2023,4,Action|Thriller,Hindi|Kannada|Malayalam|Tamil|Telugu,5,209.1,617.75,406.45,487.75,130
7259,Aquaman and the Lost Kingdom,English,21-12-23,2023,3,Superhero,English|Hindi|Tamil|Telugu,4,10.65,3595,25.22,30.25,2570
9324,Pindam,Telugu,15-12-23,2023,4,Horror|Thriller,Telugu,1,,,,,
8734,Extra Ordinary Man,Telugu,08-12-23,2023,4,Action|Drama|Thriller,Telugu,1,5.5,12.5,9.7,11.5,1
7916,Hi Nanna,Telugu,07-12-23,2023,3,Drama,Hindi|Kannada|Tamil|Telugu,4,24.55,76.35,49.22,57.85,18.5
9262,Calling Sahasra,Telugu,01-12-23,2023,4,Crime|Mystery|Thriller,Telugu,1,,,,,
5863,Animal,Hindi,01-12-23,2023,4,Action|Drama,Hindi|Kannada|Malayalam|Tamil|Telugu,5,201.53,915,553.87,660,255
9232,Kotabommali PS,Telugu,24-11-23,2023,4,Crime|Political|Thriller,Telugu,1,3.4,8,5.9,7,1
9226,Aadikeshava,Telugu,24-11-23,2023,4,Action|Drama,Telugu,1,,,,,
8823,Sapta Sagaradaache Ello (Side B),Kannada,17-11-23,2023,4,Drama|Romantic,Kannada|Malayalam|Tamil|Telugu,4,5.9,15.6,11.95,14.1,1.5
9194,Mangalavaaram,Telugu,17-11-23,2023,4,Action|Horror|Thriller,Telugu,1,7.1,21.35,16.25,19.1,2.25
9196,Spark L.I.F.E,Telugu,17-11-23,2023,4,Action|Drama,Telugu,1,,,,,
6122,Tiger 3,Hindi,12-11-23,2023,6,Action|Thriller,Hindi|Tamil|Telugu,3,44.5,464,282.79,339.5,124.5
6406,The Marvels,English,10-11-23,2023,4,Superhero,English|Hindi|Tamil|Telugu,4,6.4,1050,12.15,14.35,575
7838,Jigarthanda Double X,Tamil,10-11-23,2023,4,Action|Drama|Thriller,Hindi|Kannada|Tamil|Telugu,4,15.57,64.55,44.33,52.25,12.3
8483,Japan,Tamil,10-11-23,2023,4,Action|Drama|Thriller,Tamil|Telugu,2,10.9,26.55,18.17,21.3,5.25
9123,Keedaa Cola,Telugu,03-11-23,2023,4,Comedy|Crime,Telugu,1,5.05,15.75,8.31,9.75,6
9128,Maa Oori Polimera 2,Telugu,03-11-23,2023,4,Crime|Thriller,Telugu,1,8,21.8,16.5,19.3,2.5
9089,12th Fail,Hindi,27-10-23,2023,4,Drama,Hindi|Kannada|Telugu,3,6.8,70.05,56.38,66.55,3.5
6483,Tiger Nageswara Rao,Telugu,20-10-23,2023,4,Biopic,Hindi|Telugu,2,15.28,49,37.74,44.5,4.5
7009,Leo,Tamil,19-10-23,2023,3,Action|Drama,Hindi|Kannada|Tamil|Telugu,4,177.15,605.9,341.04,401.9,204
7295,Bhagavanth Kesari,Telugu,19-10-23,2023,3,Action|Drama|Thriller,Telugu,1,40,114.5,84.78,99.7,14.8
9008,Maama Mascheendra,Telugu,06-10-23,2023,4,Action|Drama,Telugu,1,,,,,
9011,Rules Ranjann,Telugu,06-10-23,2023,4,Comedy|Drama|Romantic,Telugu,1,0,2.1,1.79,2.1,0
9006,The Exorcist: Believer,English,06-10-23,2023,4,Horror|Thriller,English|Hindi|Tamil|Telugu,4,0,930,4.99,6,924
9009,Mad (2023),Telugu,06-10-23,2023,4,Comedy|Drama,Telugu,1,5.65,26,19.33,22.5,3.5
8976,Peddha Kapu: Part 1,Telugu,29-09-23,2023,4,Action|Drama|Political,Telugu,1,0.2,1.5,1.29,1.5,0
8972,Chithha,Tamil,28-09-23,2023,3,Drama|Thriller,Kannada|Malayalam|Tamil|Telugu,4,3.52,11.6,12.35,11.6,0
8634,Chandramukhi 2,Tamil,28-09-23,2023,3,Comedy|Horror,Hindi|Tamil|Telugu,3,24.45,54.1,39.21,46.1,8
8640,Skanda,Telugu,28-09-23,2023,3,Action|Drama|Thriller,Hindi|Tamil|Telugu,3,28.8,53,41.61,48.75,4.25
8960,Expend4bles,English,22-09-23,2023,4,Action|Thriller,English|Hindi|Tamil|Telugu,4,0,295,4.42,5.2,289.8
6673,Mark Antony,Tamil,15-09-23,2023,4,Action|Thriller,Tamil|Telugu,2,28.3,104.3,72.91,85.3,19
8377,Miss Shetty Mr Polishetty,Telugu,07-09-23,2023,3,Comedy|Romantic,Tamil|Telugu,2,12.13,51,28.67,33.8,17.2
7052,Jawan,Hindi,07-09-23,2023,3,Action|Thriller,Hindi|Tamil|Telugu,3,286.16,1160,640.25,760,400
8673,The Nun 2,English,07-09-23,2023,3,Horror|Thriller,English|Hindi|Tamil|Telugu,4,13.95,2150,46.32,54.6,1440
6976,Kushi,Telugu,01-09-23,2023,4,Comedy|Romantic,Tamil|Telugu,2,35.25,76,48.26,57,19
8822,Sapta Sagaradaache Ello (Side A),Kannada,01-09-23,2023,4,Drama|Romantic,Kannada|Telugu,2,9.02,26.25,22.15,26.25,0
8840,Bedurulanka 2012,Telugu,25-08-23,2023,4,Comedy|Drama,Telugu,1,4.35,16,11.97,14,2
7965,Gandeevadhari Arjuna,Telugu,25-08-23,2023,4,Action|Thriller,Telugu,1,2.15,3,3.6,2.5,0.5
7493,King Of Kotha,Malayalam,24-08-23,2023,3,Action|Period|Thriller,Malayalam|Tamil|Telugu,3,13.45,31.35,17.54,18.35,13
8801,Blue Beetle,English,18-08-23,2023,4,Sci-Fi|Superhero,English|Hindi|Tamil|Telugu,4,4.65,500,6.89,8.2,225
